,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
188,1602.2028,1594.2264,1579.0214,1560.0853,1541.7351,1525.4283,1511.2251,1498.204,1497.5997,1507.2974,1522.318,1539.8499,1557.199,1568.9613,1577.4956,1582.3403,1585.9244,1588.6707,1591.359,1595.0751,1601.6996,1617.3518,1635.8213,1651.6483,1660.6779,1658.2876,1650.365,1642.5588,1634.9703,1632.2478,1630.8857,1629.4513,1622.5946,1610.9935,1592.934,1574.9434,1558.396,1542.4961,1529.2201,1517.1803,1505.0114,1497.0242,1490.1061,1482.8094,1476.6472,1470.3936,1468.8724,1474.7524,1484.4135,1498.1892,1516.2963,1536.0591,1557.5734,1573.2706,1583.4497,1595.1575,1610.8282,1626.5787,1637.3241,1649.1152,1660.8063,1670.7688,1682.8811,1695.3804,1710.9587,1726.7483,1741.843,1757.4913,1761.9877,1757.1161,1745.2241,1734.3004,1728.234,1726.679,1723.8058,1720.4271,1711.7354,1699.5038,1683.3715,1661.8988,1642.0292,1624.5603,1609.5826,1598.7522,1592.9011,1589.7863,1589.0381,1592.2032,1599.0242,1606.9806,1616.4448,1628.3326,1640.1453,1654.484,1666.6454,1676.5892,1686.2158,1693.9065,1700.8947,1705.7659,1711.6779,1717.9574,1724.2057,1731.518,1742.6305,1755.5016,1769.894,1779.26,1783.7914,1785.9811,1789.1431,1790.2772,1792.8641,1798.1398,1808.388,1820.4401,1835.2562,1849.0754,1861.1368,1870.5891,1875.6852,1904.3958,1944.2031,1989.4412,2029.2457,2063.7595,2091.9458,2110.6685,2121.8293,2128.2612,2131.38,2135.0183,2138.8123,2140.8186,2142.0222,2143.0605,2145.3018,2151.8645,2160.986,2169.962,2171.4958,2170.137,2167.8223,2166.731,2166.3335,2167.0005,2168.833,2168.6948,2169.1638,2167.8638,2161.7842,2154.175,2148.5596,2147.1667,2148.2476,2150.037,2150.964,2149.2175,2148.3708,2150.8032,2151.6829,2151.09,2148.4817,2149.2075,2155.3826,2164.589,2177.7393,2189.4924,2199.053,2203.1602,2202.2566,2200.7139,2194.1008,2188.5776,2180.7888,2173.773,2176.288,2186.01,2196.7397,2201.799,2204.1982,2202.9172,2201.0286,2198.3606,2171.516,2140.1836,2115.099,2094.7195,2077.1292,2061.563,2045.1746,2030.3406,2014.5984,1999.0526,1984.7745,1972.8192,1963.7788,1957.0198,1954.3829,1951.9702,1950.1594,1950.7697,1953.1287,1958.7557,1962.7295,1966.0789,1971.2445,1977.0585,1986.6743,1995.6216,2004.7557,2014.3817,2023.4216,2032.6262,2038.276,2042.0303,2042.453,2041.1725,2039.4559,2034.9226,2032.5924,2029.8798,2026.9296,2017.9017,2008.1663,1997.1239,1985.3102,1969.6616,1957.7317,1947.9897,1944.6335,1941.3792,1941.2172,1942.9711,1941.019,1938.8168,1936.4614,1933.2626,1926.5781,1917.5427,1911.5757,1909.8342,1911.7345,1916.1469,1919.5319,1920.7994,1924.9185,1928.2986,1926.9642,1932.8206,1943.75,1959.9536,1982.2056,2010.6809,2039.6761,2069.135,2094.8667
189,253.64935,254.77634,254.61295,256.4041,260.58737,265.71332,271.48154,276.41745,281.67633,286.17682,290.64767,294.3946,297.34723,299.19562,300.69797,301.75146,304.34634,307.09647,309.84872,311.37158,311.7573,312.7324,314.0533,316.3412,318.20428,319.19894,320.17972,321.6277,322.2071,323.12808,324.91898,326.81766,327.1243,326.72018,325.5575,323.99844,322.74994,321.49652,320.34637,319.4347,318.36954,317.6799,316.7658,315.6445,314.59177,312.98068,312.64438,313.13593,314.1452,315.30768,316.00858,316.5997,316.26062,315.01126,313.03162,311.65506,311.36844,312.34833,313.61514,315.60223,317.26773,318.5462,320.4845,322.04242,319.70764,314.37878,308.01956,302.25616,297.8299,294.59793,292.56793,291.27466,289.79926,288.93216,287.92612,286.8812,285.64706,284.6163,284.03226,283.93802,284.76395,286.0223,287.69583,289.91586,292.51855,294.71774,296.17996,296.87518,296.19058,294.50766,292.49185,291.27585,289.26865,287.58582,285.5358,284.26053,283.4526,282.5047,280.42346,278.20016,276.53384,275.83395,276.11728,277.36755,280.0488,283.36996,286.0493,287.88464,288.76785,289.25488,289.72473,290.37,291.1451,291.58972,291.81824,292.13126,292.83035,293.90366,294.73312,295.75577,296.2108,295.70712,295.65546,296.21973,297.27618,297.90524,298.45966,298.46002,299.04422,299.62036,297.78488,295.25787,292.01102,289.0586,286.80527,284.65616,282.97266,281.6402,281.18286,280.65512,279.7008,278.58615,277.72107,277.33652,277.28186,276.70505,276.5557,277.753,279.27133,280.60663,282.26288,283.98288,284.80792,285.1482,286.04395,287.64273,289.65613,291.97253,293.54947,294.54666,294.93164,294.68524,294.16605,294.30554,294.69876,295.69034,297.5493,299.20486,299.20062,298.40732,297.13846,296.25958,295.45108,295.63684,296.96548,298.63394,300.37772,301.77652,302.8737,304.0783,305.35736,306.39157,307.73926,308.5886,309.08047,309.39655,309.8552,309.8505,309.16595,305.59,301.58884,298.25464,295.09607,292.76294,291.2827,290.8121,291.21112,291.18445,291.12805,290.84875,290.5557,290.35046,290.19684,290.1964,290.40335,290.93506,291.78787,293.25436,295.098,296.8837,298.791,299.68292,300.08112,299.96234,300.5564,302.01425,303.58896,305.1821,307.01587,308.08618,308.26862,307.93848,306.70316,304.0291,300.9744,298.55127,296.29492,294.24216,292.82092,291.38785,289.54346,288.1718,287.65393,286.89227,286.3415,286.43692,287.37335,289.05084,290.1317,290.77133,291.34293,292.34595,292.28906,291.3536,289.7957,287.5497,285.63956,283.71402,282.51917,281.61322,281.66092,282.42554,283.611,285.78223,288.67743,291.2788,287.976
190,497.99124,502.7889,506.80994,510.16666,511.54306,511.9786,512.06006,511.45633,511.06772,507.7505,503.56863,497.63608,492.04507,487.56552,485.2496,483.95923,484.05914,485.68643,488.2336,490.3218,491.82068,494.4917,497.22296,499.5111,501.33087,502.5269,503.5013,504.0071,502.7628,500.4183,497.03433,493.3597,488.66446,483.57364,479.04288,475.07687,472.59454,471.67645,471.92703,472.87833,474.22028,475.40958,476.27454,475.67676,473.54395,470.41574,467.55005,464.08713,460.7679,459.04755,458.52936,458.50214,458.70438,458.4592,458.69507,459.67758,460.67575,462.15445,463.87747,465.2389,464.49368,463.03247,463.92032,466.06058,466.36588,464.42407,462.41528,460.01215,459.00284,458.62762,459.3607,460.94604,462.8006,464.2594,466.05432,468.21124,469.61703,470.47794,471.604,472.3724,472.77307,471.77078,470.2605,468.57898,467.44467,466.6304,465.82178,464.4774,462.7357,460.335,458.15842,456.30603,455.0641,455.35178,456.56174,458.0613,460.19742,462.15237,463.09048,464.44812,466.25198,465.7402,464.32803,462.77625,461.02463,461.82748,463.1937,466.0779,469.79178,473.9806,478.82593,483.21832,487.13623,489.09573,489.23807,487.70242,483.43213,477.9873,472.61908,468.98337,466.74088,465.99026,468.162,472.19202,477.27942,482.12888,485.91913,488.49777,490.70154,492.44614,493.11295,493.0532,492.50806,491.58252,490.07175,488.02646,486.14728,483.9362,481.8246,480.07993,478.0621,476.16223,473.91434,471.44644,469.02774,467.6127,468.22998,470.45,473.63968,475.71262,476.3222,476.53775,476.79135,476.99808,477.0959,471.40817,464.34903,455.46933,446.83032,439.92773,435.20123,431.32886,428.54385,426.68326,425.4906,424.7479,424.67014,424.89276,425.1483,425.01575,423.65918,422.21497,421.088,419.13028,416.90143,415.7601,415.29413,415.8859,417.6193,419.81085,422.91,425.79858,428.31723,429.7142,430.5674,431.18832,431.91885,432.73114,435.9491,440.4063,444.78683,449.62415,453.93115,457.4218,460.15674,461.98325,463.3807,464.14255,464.3886,463.72263,462.80612,461.92877,460.48483,458.66867,456.9906,455.2324,453.83795,452.88458,451.72308,449.30453,446.42764,444.54996,442.93488,442.3811,442.0749,441.93353,442.09067,442.72308,443.45074,444.07697,444.88394,445.6559,447.37875,450.29398,453.5139,457.21774,459.91257,461.78784,463.09396,463.02942,462.73563,461.97382,460.7942,459.84433,460.02582,461.12985,462.522,463.24005,464.14966,465.6181,469.0097,472.573,476.02908,479.08282,481.35162,482.3146,482.51575,482.8745,482.288,480.98068,480.20996,480.36154,477.5732,472.89493,467.28833,462.85153,460.63354
191,160.99666,162.1321,162.10579,160.62944,158.84496,156.98581,155.58527,154.48982,154.78577,156.54475,158.37613,160.35599,162.13678,163.37363,164.3753,164.94516,165.51152,165.7937,166.02318,165.71303,165.46167,165.774,166.32132,167.00153,167.20949,166.94669,166.04117,165.33058,164.8501,164.82065,165.0377,164.89034,164.0812,162.8088,161.12146,159.29335,157.4004,155.51936,154.05768,152.98091,151.92032,151.3209,151.16496,151.14397,151.48453,151.85907,152.78917,153.79358,154.8106,156.38222,158.24147,160.26292,162.01492,163.24359,164.17856,165.56573,167.26366,168.9955,170.87549,172.87108,174.62834,175.61954,176.4552,177.21005,177.9145,178.26433,178.10602,178.09334,177.94513,177.86905,177.37442,177.12627,177.91527,179.05217,179.63942,179.4612,178.65147,177.57835,176.65816,175.71823,174.81061,173.99474,173.36432,173.10896,173.37332,174.15694,174.9293,175.60233,175.39275,174.34003,172.44063,170.59116,168.41086,166.70906,165.16425,164.4748,164.94038,165.40767,165.4544,164.83844,163.94046,163.28983,163.24586,163.6093,164.60127,165.6093,166.50992,167.00064,167.26852,167.33073,167.40573,167.15674,167.28949,167.92332,168.9642,170.60799,172.37076,173.9917,175.40952,176.5111,177.09702,176.31563,174.9484,173.90472,173.23764,173.96687,175.31871,176.62134,177.76645,178.8525,179.88698,180.3113,180.21558,179.78595,179.3984,178.94499,178.85156,179.46342,180.02916,180.04184,179.10178,177.60945,176.42969,175.55208,174.61809,173.63065,173.18074,173.85484,175.04712,176.88321,178.35353,179.6295,180.68347,181.7206,182.65561,183.41405,183.34589,182.81615,181.74438,180.81992,180.00906,178.82027,177.61496,177.29837,177.52351,178.51265,180.10576,181.90126,183.30951,184.3286,185.46498,187.17522,188.98338,190.45277,191.74564,192.47112,193.04912,193.7502,193.94373,194.03014,194.47243,194.93434,195.43268,195.73383,196.1633,197.0946,198.43898,200.21385,201.80713,202.75372,203.523,204.28354,205.14934,205.8922,206.7756,207.60542,208.07076,208.1758,208.13168,207.44176,206.49704,205.22084,204.49988,204.0359,203.20247,202.46274,202.21918,202.73926,203.48228,204.03221,204.73654,204.76605,204.6597,204.12395,204.1892,204.3376,204.49109,204.15714,204.1658,204.16911,203.85703,203.15385,202.51859,201.35922,200.00638,198.53233,197.04056,196.02435,196.13538,196.42024,196.44849,195.91959,195.76485,195.77788,196.05301,196.22614,196.87518,197.63702,198.31071,198.20747,198.27762,198.43825,198.21356,197.56052,196.19356,194.73036,193.57916,192.5096,191.38802,190.24948,189.6305,189.41895,189.50304,189.34224,189.8386,190.56473,191.78195
192,40.359383,40.539787,40.58,40.51936,40.55652,40.711426,40.976673,41.165657,41.471386,41.800426,41.98585,42.069687,41.999928,41.84548,41.73266,41.654644,41.661285,41.73155,41.84246,41.90445,42.02755,42.250862,42.491947,42.74488,42.783253,42.60796,42.414368,42.232178,42.030216,41.882736,41.86569,41.8122,41.701706,41.50195,41.260727,41.02526,40.90467,40.870766,40.923355,41.061607,41.193512,41.330322,41.455914,41.671104,42.053585,42.432415,42.83447,43.22926,43.576115,43.904972,44.235226,44.495255,44.70127,44.674324,44.520386,44.412434,44.471344,44.49462,44.7768,45.09622,45.416733,45.690674,46.018486,46.263138,46.430862,46.555622,46.603336,46.688847,46.712353,46.672363,46.599308,46.562744,46.55214,46.551117,46.496838,46.431007,46.26581,46.059025,45.87701,45.72029,45.589916,45.506126,45.409187,45.209087,45.073788,44.98448,44.76232,44.494755,43.887344,43.013313,41.67786,40.384815,39.044537,37.940228,36.734413,35.77645,35.369106,35.01729,34.76389,34.571606,34.427605,34.392963,34.484467,34.550587,34.65467,34.722004,34.701073,34.639835,34.628693,34.63017,34.629734,34.614677,34.591305,34.52417,34.50505,34.472374,34.520325,34.477257,34.26546,33.91566,33.43117,32.907272,32.52834,32.442078,32.388775,32.12728,31.700846,31.153515,30.776598,30.437283,30.172424,29.932114,29.679081,29.466625,29.350025,29.203733,29.22751,29.346186,29.464163,29.644428,29.860249,30.037323,30.142311,30.211264,30.25202,30.198381,30.160425,30.256422,30.364368,30.605085,30.953808,31.300983,31.586494,31.735443,31.847599,31.868046,31.95646,32.08864,32.24294,32.376717,32.363937,32.2395,32.11432,32.02721,31.94857,31.927937,31.969246,32.093273,32.242428,32.33324,32.43697,32.555683,32.787605,33.072754,33.424152,33.720882,33.946487,34.239464,34.77627,35.4036,35.930275,36.42918,36.707165,36.945827,37.127457,37.334534,37.545395,37.632694,37.61847,37.660984,37.770576,37.930424,38.109783,38.21738,38.259354,38.259445,38.16035,37.910164,37.551865,37.15607,36.791492,36.4786,36.1354,35.860207,35.639984,35.410824,35.256157,35.204906,35.20308,35.24225,35.352882,35.430252,35.43931,35.360287,35.293144,35.24865,35.303505,35.21367,35.117905,34.97089,34.773693,34.557007,34.337166,34.044075,33.739746,33.485893,33.23079,32.95427,32.692947,32.52852,32.342335,32.085377,31.809278,31.616573,31.489511,31.426516,31.461987,31.537651,31.60006,31.637896,31.702091,31.99971,32.236626,32.34981,32.2006,31.961166,31.714685,31.483913,31.33642,31.139416,31.004072,30.974155,31.002699,31.30537,31.837889,32.410225,32.888878
193,344.8376,348.91223,350.69833,350.5905,349.79007,349.11865,348.7701,348.21933,349.86676,354.8178,360.69308,366.92426,372.39728,376.36383,378.013,377.54666,377.48016,378.17996,379.3066,380.04196,380.5437,381.44937,382.3147,383.42087,384.086,382.77634,380.7513,378.45572,376.866,376.2719,377.17722,372.60315,363.6398,352.08508,340.26758,329.83353,322.49298,318.0747,316.85333,317.60184,319.38882,322.20596,325.34906,328.5693,332.678,337.6367,343.22046,348.55637,353.8999,359.06992,364.2931,369.31665,373.69614,376.5959,378.523,380.84918,383.20895,384.9766,387.36935,390.57974,392.39706,392.82617,391.71307,391.20862,392.5089,394.22833,395.86273,397.0754,397.9716,397.64185,396.91486,396.35034,395.96255,396.08072,396.18448,395.79907,393.39972,390.47836,387.6082,384.25436,380.97943,377.36542,373.4164,369.71695,367.22327,365.6458,363.68335,361.26706,357.74097,352.56125,347.4339,342.9574,339.9037,338.47687,338.53375,339.35715,340.8761,341.62906,341.82068,341.80035,342.0739,342.2324,342.699,343.2453,344.60806,346.20715,346.99362,347.66174,347.91595,348.23904,349.03012,348.56088,347.76416,346.26227,344.93427,343.5876,342.40445,340.70526,338.53284,336.10434,333.103,329.72873,328.58762,331.4867,336.4281,341.1925,345.2629,347.66364,348.96436,349.42773,348.22882,346.22324,344.1191,341.8449,340.20636,338.38214,336.9288,336.34457,336.0535,336.06592,335.76904,334.7934,332.36993,330.29886,328.97827,327.5796,326.43945,325.69626,325.80682,325.8692,326.61337,327.65533,328.02408,328.56958,329.17297,329.74808,330.9766,332.3412,332.74063,332.185,330.81577,329.12354,328.43527,330.1004,333.62537,338.25928,343.54117,348.7453,353.2954,357.36572,360.74597,363.4227,366.15933,368.92334,371.52875,372.98264,373.51852,374.6531,376.2218,378.59375,381.13486,384.0106,386.72986,388.6655,390.5572,391.82663,393.42554,395.67914,398.89716,402.75452,406.21582,409.12732,411.43546,413.16034,415.19638,417.19464,418.9111,420.36734,421.3925,421.8652,421.52765,420.70596,419.02057,417.1901,415.14908,413.6842,414.25348,417.92963,421.96362,425.63184,427.07687,425.66574,423.76642,421.48822,419.78976,419.984,421.40515,423.7067,427.29376,431.13278,435.49234,439.08612,441.67572,443.2431,443.86957,443.34955,441.06842,438.4532,437.0411,436.06155,435.33017,434.19037,432.98752,431.76395,430.5956,430.7154,431.83917,433.96844,436.26053,438.55804,441.12726,443.40472,444.82126,444.30716,442.05554,439.061,436.04025,432.59366,428.06174,419.39227,410.8925,404.67404,400.88928,399.5981,400.69467,402.67065,404.66302
194,25.112625,25.524992,25.81777,26.060377,26.38763,26.786976,27.18374,27.402641,27.651518,27.983492,28.342482,28.705462,28.974613,29.118746,29.13484,28.904789,28.726965,28.649641,28.68968,28.670292,28.728573,28.821533,28.92223,28.938675,28.853788,28.692766,28.45669,28.267744,28.094736,28.050995,28.185715,28.294504,28.29307,28.163246,27.984037,27.81351,27.800789,27.832466,27.958109,28.111671,28.221394,28.328505,28.385231,28.421831,28.444954,28.46252,28.564177,28.727713,28.972157,29.276737,29.664965,30.058113,30.352184,30.530903,30.65186,30.789583,30.864725,30.846437,30.758163,30.696405,30.611263,30.484758,30.40487,30.304646,30.138454,29.959404,29.748001,29.650803,29.647297,29.723585,29.982529,30.301243,30.651772,30.906513,31.052727,30.96383,30.762632,30.487827,29.979822,29.409164,28.926958,28.537128,28.24557,28.065908,27.99539,28.048006,28.077963,28.083315,28.031176,27.984509,27.863207,27.751066,27.44053,27.077307,26.677998,26.362503,26.234219,26.195204,26.221493,26.2241,26.277946,26.397377,26.57816,26.829733,27.090548,27.513723,27.92243,28.312227,28.649372,28.92954,29.196953,29.417559,29.655537,29.84627,29.982252,30.068426,30.066242,29.982306,29.923702,29.929462,29.85508,29.788637,29.70249,29.672611,29.64761,29.492949,29.240807,28.970627,28.913805,28.958076,29.033169,29.097038,29.055544,28.982307,28.891603,28.754097,28.678886,28.636364,28.647846,28.63763,28.607887,28.571012,28.43305,28.298714,28.100254,27.74451,27.461786,27.365925,27.360392,27.407612,27.508326,27.645962,27.728365,27.721136,27.689468,27.673502,27.747124,27.83647,27.862675,27.929838,27.957645,27.907671,27.872585,27.806282,27.742012,27.718344,27.806145,27.995733,28.190277,28.28926,28.343235,28.40179,28.49666,28.718939,29.033222,29.263594,29.41421,29.529305,29.615862,29.690676,29.758986,29.851229,29.921524,29.928375,29.884632,29.837631,29.859793,29.885984,29.814098,29.741676,29.689064,29.685469,29.698065,29.786854,29.937061,30.070082,30.145758,30.117449,30.036657,29.968044,29.921595,29.958078,30.00113,30.056503,30.082205,30.124983,30.18838,30.331264,30.481787,30.563366,30.666965,30.7941,30.920448,30.983467,31.039581,31.149828,31.315617,31.495026,31.723577,31.899933,31.928738,31.9403,31.910427,31.781387,31.711359,31.678438,31.611963,31.62359,31.667618,31.647406,31.522451,31.298775,30.983505,30.68063,30.499077,30.513474,30.667446,30.890781,31.124165,31.386034,31.645693,31.90709,32.093204,32.20384,32.222286,32.201233,32.133217,32.077557,32.01955,31.967241,31.934406,31.922441,31.947708,32.077656,32.16289,32.228077,32.165607
195,92.954666,93.36327,93.5861,93.6355,93.823235,94.117905,94.532425,94.84966,95.43198,96.23584,97.060234,97.860535,98.52976,99.03728,99.4282,99.62069,99.76691,99.91773,100.0587,99.97763,99.75444,99.57647,99.52022,99.603,99.63026,99.3977,98.99521,98.40187,97.725426,97.00467,96.23191,95.45392,94.604385,93.75336,92.95609,92.350876,91.98838,91.736145,91.629295,91.648476,91.66819,91.793045,91.930016,92.09482,92.441216,92.816,93.34465,93.94609,94.52777,95.11788,95.75148,96.41122,97.082146,97.61803,98.05096,98.47415,98.910645,99.32453,99.69989,100.148186,100.520325,100.73505,100.949104,101.14555,101.29339,101.42369,101.54002,101.72548,101.91187,102.04012,102.15946,102.268036,102.352356,102.37771,102.33561,102.24942,101.965004,101.51994,100.96853,100.39223,99.85177,99.26314,98.77428,98.293686,97.958046,97.72241,97.36769,96.91381,96.31775,95.51169,94.556786,93.64385,92.674324,91.82281,90.981285,90.248314,89.69466,89.22541,88.758354,88.33596,88.05359,87.90677,87.96571,88.18675,88.548355,89.07033,89.56491,89.96999,90.275566,90.53652,90.76033,90.98692,91.259674,91.54506,91.876,92.24131,92.59065,92.89755,93.10487,93.22256,93.09815,92.872025,92.628456,92.436584,92.27024,91.92744,91.49522,90.881676,90.437744,90.14811,89.9588,89.86053,89.7886,89.75495,89.83588,89.88812,90.008064,90.1096,90.12939,90.11655,90.03215,89.63483,89.06718,88.525925,88.012276,87.52546,87.16287,87.07418,87.09548,87.32186,87.66519,88.049324,88.38625,88.66118,88.99349,89.32531,89.704666,90.119385,90.45765,90.72698,90.92742,90.96626,91.006676,91.10664,91.16874,91.23774,91.35432,91.55652,91.7604,91.82297,91.85274,91.86951,91.92075,92.03864,92.2809,92.5316,92.8019,93.12355,93.49592,93.88134,94.211174,94.509834,94.74727,94.92476,94.94242,94.86914,94.807076,94.63132,94.27526,93.80843,93.32735,92.868286,92.39239,91.94927,91.53723,91.17367,90.834335,90.38432,89.84631,89.26203,88.65717,88.08348,87.47303,86.97422,86.546844,86.16587,85.93248,85.83845,85.92153,86.15141,86.45574,86.72801,86.904274,86.95388,86.91463,86.9172,86.98733,87.16819,87.4981,87.93294,88.39275,88.784485,89.11453,89.28147,89.28429,89.19787,88.97885,88.63186,88.30967,87.98317,87.49416,86.83579,86.12356,85.46847,84.91339,84.45348,84.15837,84.02564,83.92565,83.8037,83.77785,83.81229,83.728455,83.522675,83.14656,82.68208,82.12626,81.5191,80.97358,80.340096,79.79066,79.32973,78.96466,78.887505,79.10468,79.44276,79.75932
196,23.9075,23.914688,23.886456,23.841259,23.816824,23.810339,23.815527,23.767359,23.75568,23.763767,23.769033,23.771622,23.785944,23.758385,23.758093,23.738508,23.730719,23.71868,23.704533,23.657803,23.63479,23.633709,23.64299,23.66045,23.636585,23.570124,23.453194,23.329859,23.222555,23.169056,23.175526,23.201008,23.212246,23.17536,23.085983,22.974712,22.886183,22.827723,22.828394,22.871548,22.891535,22.950382,23.005959,23.064886,23.12872,23.217783,23.34649,23.51032,23.672146,23.829199,23.974493,24.103336,24.183529,24.184702,24.189707,24.222181,24.302896,24.419811,24.520147,24.615538,24.718157,24.703629,24.642494,24.57653,24.532001,24.50375,24.488903,24.48513,24.48847,24.489294,24.55305,24.635777,24.741901,24.848455,24.953346,24.997072,24.960966,24.882038,24.805553,24.739412,24.676714,24.590654,24.517563,24.50179,24.524837,24.578524,24.626171,24.653591,24.64434,24.596375,24.515253,24.463072,24.372047,24.286133,24.19501,24.098267,24.035408,23.976164,23.93122,23.93703,23.968792,24.017172,24.083925,24.166847,24.261515,24.370949,24.476269,24.583435,24.680895,24.777637,24.87406,24.974045,25.060873,25.14628,25.212694,25.270351,25.28755,25.277264,25.269543,25.264894,25.242668,25.215675,25.153643,25.087168,25.026865,24.957035,24.839016,24.678421,24.558737,24.4464,24.37273,24.352524,24.36045,24.398426,24.446413,24.487494,24.531616,24.577755,24.631084,24.66035,24.678207,24.657463,24.583546,24.500967,24.40753,24.32411,24.29406,24.322231,24.376354,24.438564,24.521353,24.60977,24.655376,24.668995,24.681206,24.684519,24.714876,24.760128,24.77459,24.78535,24.773169,24.723824,24.685425,24.670033,24.682999,24.728346,24.775093,24.837679,24.897821,24.927095,24.947628,24.961643,24.973955,24.997068,25.047215,25.07058,25.095524,25.128002,25.1747,25.21863,25.248636,25.294012,25.346752,25.374058,25.384563,25.332064,25.266926,25.225769,25.186316,25.164454,25.137947,25.109518,25.08778,25.086655,25.094706,25.12393,25.156935,25.163612,25.12892,25.086418,25.061323,25.051666,25.031534,25.020384,24.9898,24.96343,24.965702,25.01135,25.058378,25.088902,25.118917,25.14478,25.141409,25.134823,25.139332,25.14899,25.175453,25.217691,25.275442,25.322718,25.362276,25.386768,25.425632,25.468937,25.523846,25.577953,25.601685,25.626976,25.654009,25.67234,25.665476,25.637714,25.592415,25.539331,25.493935,25.473116,25.48193,25.518532,25.570219,25.642609,25.713284,25.777594,25.830517,25.85811,25.861555,25.859179,25.855207,25.841072,25.791348,25.724957,25.58901,25.398783,25.204008,25.079416,25.033587,25.00468,24.986061
197,826.9043,837.93,845.25226,850.33417,853.23236,856.0847,858.8352,860.78326,863.65753,863.8415,863.7149,863.3441,863.76196,864.1151,865.2743,867.5017,870.611,873.7315,877.07635,879.82043,881.7064,884.419,886.44104,888.0859,887.8178,885.3287,881.8837,878.9952,875.7897,873.47723,870.2936,866.6805,862.4949,858.9169,856.4429,855.50525,856.4495,857.30115,859.0764,862.10284,865.50903,868.6872,871.45874,873.3838,873.2821,872.93176,873.2052,872.3635,870.94965,869.231,866.0793,863.0365,859.73773,856.225,851.868,847.53723,843.7422,841.0732,839.39777,838.45544,835.1309,832.85516,831.4609,832.2101,833.7397,834.52844,836.3421,837.57733,837.10156,838.72614,841.9114,847.99426,856.04047,864.3258,871.99207,879.6173,885.0513,887.086,887.04553,884.91986,883.34393,880.5265,876.90283,874.9003,873.56586,872.93365,871.69165,870.5204,868.6598,866.43866,864.0826,862.1928,860.42993,859.0697,855.92365,854.07935,853.30853,852.14874,850.243,849.0865,849.1812,850.86633,853.51654,857.3538,862.1274,868.7623,875.2504,880.4403,884.7067,888.84424,892.5354,896.233,900.56586,905.1545,909.89813,915.476,919.7488,923.61566,926.6355,929.2224,930.3465,930.2958,931.79236,933.9334,937.4685,941.99884,946.073,949.73944,953.5018,957.44403,961.7153,965.79535,969.7017,973.4655,975.0166,974.60736,973.42444,972.14526,972.19147,970.18207,965.94147,962.7811,960.93713,958.7473,957.25916,953.74524,948.9449,943.98584,940.1037,935.5112,930.8962,929.11383,928.85736,929.97943,932.1572,933.9828,937.29034,940.0184,942.09216,945.65643,948.90497,950.9375,952.8682,954.83417,956.74817,958.4662,961.7119,964.4382,966.7919,968.32935,968.2987,970.2139,973.34686,976.9594,979.1253,980.97455,983.147,984.52026,985.50653,985.0213,984.31854,983.68823,983.7917,984.35626,980.44196,975.9488,971.1264,967.1823,962.79614,960.017,957.7714,956.7097,956.08435,955.85095,956.54266,958.2912,960.53033,963.42584,966.28345,966.8648,966.98865,967.50385,966.93567,967.3022,966.7696,965.5352,964.421,964.6762,966.0886,966.68945,967.7203,968.58417,969.2177,969.76794,971.4741,971.8897,969.9028,967.2508,965.84485,964.0522,962.2855,960.703,961.06934,960.32965,960.2608,960.2,958.25214,955.6341,953.2173,950.2527,946.35645,941.54126,937.5561,934.70123,932.8691,933.0428,934.5296,936.39545,938.6053,941.44446,946.1609,951.30664,954.5948,953.44495,951.1724,945.50684,938.1924,931.0459,929.36,930.6917,934.17035,938.4802,944.34674,950.54285,956.7405,962.56995,969.43317
